repo,pr_number,title,author,state,was_merged,body,created_at,closed_at,merged_at,additions,deletions,changed_files,commits,comments_count,review_comments_count
pytorch/pytorch,154409,[CI] Remove the xpu env source for linux binary validate,pytorchbot,closed,True,"Due to we have enabled the xpu runtime pypi packages as dependencies directly
",2025-05-27 10:46:30+00:00,2025-05-27 14:56:11+00:00,2025-05-27 14:56:11+00:00,0,10,1,1,1,0
pytorch/pytorch,154179,[c10d] Add more tests to prevent extra context,kwen2501,closed,True,"ghstack-source-id: da6197241d027770532550242af65d49ce097f94
Pull-Request-resolved: https://github.com/pytorch/pytorch/pull/154174

Follow-up of 2.7 release branch cherry-pick: https://github.com/pytorch/pytorch/pull/152834


cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k",2025-05-23 01:40:37+00:00,2025-05-27 22:39:21+00:00,2025-05-27 22:39:21+00:00,50,0,1,1,1,1
pytorch/pytorch,154136,[binary builds] Linux aarch64 CUDA builds. Make sure tag is set correctly,pytorchbot,closed,True,"1. This should set the Manylinux 2.28 tag correctly for CUDA Aarch builds.
I believe we used to have something similar in the old script:
https://github.com/pytorch/pytorch/blob/main/.ci/aarch64_linux/build_aarch64_wheel.py#L811

``Tag: cp311-cp311-linux_aarch64 ``-> ``Tag: cp311-cp311-manylinux_2_28_aarch64``

2. Remove section for CUDA 12.6, since we no longer building CUDA 12.6 aarch64 builds




",2025-05-22 18:44:47+00:00,2025-05-22 19:12:17+00:00,2025-05-22 19:12:16+00:00,33,24,1,1,1,0
pytorch/pytorch,154135,[ROCm] Added unit test to test the cuda_pluggable allocator ,pytorchbot,closed,True,"Added unit test to include the cuda_pluggable allocator and replicate the apex setup.py to build nccl_allocator extension


This test to check if this commit https://github.com/pytorch/pytorch/pull/152179 helps to build the cuda pluggable allocator in Rocm/Apex

cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd",2025-05-22 18:28:17+00:00,2025-05-22 19:23:24+00:00,2025-05-22 19:23:24+00:00,42,0,1,1,1,0
pytorch/pytorch,154122,ci: Set minimum cmake version for halide build,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #150560

This was failing due to pybind being strict about their cmake version
requirements.

This resolves errors like:
```
652.1   Compatibility with CMake < 3.5 has been removed from CMake.
652.1
652.1   Update the VERSION argument <min> value.  Or, use the <min>...<max> syntax
652.1   to tell CMake that the project requires at least <min> but has been updated
652.1   to work with policies introduced by <max> or earlier.
652.1
652.1   Or, add -DCMAKE_POLICY_VERSION_MINIMUM=3.5 to try configuring anyway.
652.1
652.1
652.1 -- Configuring incomplete, errors occurred!
```

Tested this locally with the following command:

```
./build.sh pytorch-linux-jammy-py3.12-halide -t 308535385114.dkr.ecr.us-east-1.amazonaws.com/pytorch/pytorch-linux-jammy-py3.12-halide:8a8989876ff1aa1d5b0e465177afebbc7a9da921
```

Closes https://github.com/pytorch/pytorch/issues/150420

Signed-off-by: Eli Uriegas <eliuriegas@meta.com>",2025-05-22 15:05:42+00:00,2025-05-22 18:14:46+00:00,2025-05-22 18:14:46+00:00,3,1,1,1,1,0
pytorch/pytorch,154121,Fix uint view copy (#151598),eellison,closed,True,"Fix for https://github.com/pytorch/pytorch/issues/151156. We have some logic to undo our upcast prior to dtype bitcast. This pr cleans up that logic using dtypes in codegen.

Pull Request resolved: https://github.com/pytorch/pytorch/pull/151598
Approved by: https://github.com/zou3519
ghstack dependencies: #151562

Fixes #ISSUE_NUMBER


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov",2025-05-22 14:56:14+00:00,2025-05-22 18:46:29+00:00,2025-05-22 18:46:29+00:00,23,29,2,1,1,0
pytorch/pytorch,154085,[c10d] Turn off default non-blocking API mode to work around hang in NCCL 2.26,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #154055

Work around issues like #153960, #152623

NCCL 2.26 seems to introduce random hang in non-blocking API mode. This PR opts out of non-blocking mode to work around it. Previously torch turned it on by default in eager init (i.e. `device_id` passed) to avoid init overhead.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k",2025-05-22 00:13:07+00:00,2025-05-22 12:04:46+00:00,2025-05-22 12:04:46+00:00,6,3,1,1,1,0
pytorch/pytorch,154053,[Dynamo] Fix einops regression,pytorchbot,closed,True,"Fixes https://github.com/pytorch/pytorch/issues/153476

test plan: This is covered by existing einops tests and I manually verified for the specific version of einops the user specified in the issue.


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames",2025-05-21 20:14:10+00:00,2025-05-22 14:50:33+00:00,2025-05-22 14:50:33+00:00,2,2,1,1,1,0
pytorch/pytorch,154037,Fix profiler on cpython-3.13,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #153848

Per [PEP 667](https://peps.python.org/pep-0667/) `PyFrame_GetLocals` no longer returns dict, but rather instance of `PyFrameLocalsProxy_Type`, so calling `PyDict_GetItemString` is no longer valid(it will always return None) and must be replaced with `PyMapping_GetItemString`

Tested by partially reverting https://github.com/pytorch/pytorch/pull/141674 full revert will be done in the followup PR

Fixes https://github.com/pytorch/pytorch/issues/148273",2025-05-21 17:07:29+00:00,2025-05-21 20:53:21+00:00,2025-05-21 20:53:21+00:00,11,2,2,1,1,0
pytorch/pytorch,153983,[CI] Use sccache installed in docker image in xla build,pytorchbot,closed,True,"The edited comment should have the info.  The code change looks large, but its copied from the install_cache script that our docker images use https://github.com/pytorch/pytorch/blob/6a8006472e431f872ca40c7aad250b61105de583/.ci/docker/common/install_cache.sh#L42

Sccache stopped working on xla at some point near dec 17 2023.  I am not sure what commit caused it.  I think it was having trouble writing to the cache.

Either way, there is an sccache already installed on the docker image, so we should use that instead of a binary from s3 which we're probably no longer sure where it came from/what commit it was built from

The one in the docker image is installed here https://github.com/pytorch/xla/blob/69d438ee65cc250c974ca80edd80462ffbb2e163/.github/upstream/Dockerfile#L61 and is also very old, so I have https://github.com/pytorch/xla/pull/9102 to update it

sccache still not writing properly, i will investigate, but xla build currently broken after the above xla pr, and this should fix it",2025-05-20 21:14:04+00:00,2025-05-21 00:31:51+00:00,2025-05-21 00:31:51+00:00,35,16,1,1,1,0
pytorch/pytorch,153974,[ROCm] Update CUDAPluggableAllocator.h (#1984),pytorchbot,closed,True,"Altering the flag to use the correct streamType in CUDAPluggableAllocator class for ROCm gpu. The flag TORCH_HIP_VERSION does not work for ROCm as intended. This flag is replaced with USE_ROCM. This is impacting Distributed Fused Adam in Rocm/APEX when using nccl_ub feature. This has been tested with rocm/apex.

See PR https://github.com/ROCm/apex/pull/184

cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd",2025-05-20 19:49:54+00:00,2025-05-22 18:44:30+00:00,2025-05-22 18:44:30+00:00,1,1,1,1,1,0
pytorch/pytorch,153973,[Release-Only] Enable docs build on final rc. Disable push on regular rc,atalman,closed,True,"Work around for https://github.com/pytorch/pytorch/issues/153733
Followup would be needed to enable rc building for minor releases and disable the rc building for patch releases.",2025-05-20 19:42:49+00:00,2025-05-20 21:27:13+00:00,2025-05-20 21:27:13+00:00,3,2,1,1,1,0
pytorch/pytorch,153750,Update ExecuTorch pin to latest viable/strict 3/28/2025 (#150308),huydhn,closed,True,"From latest viable/strict: https://hud.pytorch.org/hud/pytorch/executorch/viable%2Fstrict/1?per_page=50

Fixes https://github.com/pytorch/pytorch/issues/144480

This commit has important CI stability fixes, such as https://github.com/pytorch/executorch/pull/9561 and https://github.com/pytorch/executorch/pull/9634

Pull Request resolved: https://github.com/pytorch/pytorch/pull/150308
Approved by: https://github.com/jathu, https://github.com/malfet",2025-05-16 19:11:07+00:00,2025-05-21 00:30:26+00:00,2025-05-21 00:30:26+00:00,3,5,3,3,3,0
pytorch/pytorch,153648,Remove 3.13 hack when installing TIMM,pytorchbot,closed,True,"A Docker build failure showing up at this step triggered by the landing of https://github.com/pytorch/pytorch/pull/152362.  Here is the example logs https://github.com/pytorch/pytorch/actions/runs/14718029881/job/41305891896:

```
#37 29.72 + as_jenkins conda run -n py_3.13 pip install --progress-bar off --pre torch torchvision --index-url https://download.pytorch.org/whl/nightly/cu124
#37 29.72 + sudo -E -H -u jenkins env -u SUDO_UID -u SUDO_GID -u SUDO_COMMAND -u SUDO_USER env PATH=/opt/conda/envs/py_3.13/bin:/opt/conda/bin:/usr/local/nvidia/bin:/usr/local/cuda/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin LD_LIBRARY_PATH=/usr/local/nvidia/lib:/usr/local/nvidia/lib64 conda run -n py_3.13 pip install --progress-bar off --pre torch torchvision --index-url https://download.pytorch.org/whl/nightly/cu124
#37 49.50 ERROR: Cannot install torch and torchvision==0.22.0.dev20250226+cu124 because these package versions have conflicting dependencies.
```

This happens because we have stopped building 12.4 nightly for sometime.  This hack doesn't apply anymore, so let's just remove it.


Cherry Pick Reason: 
https://github.com/pytorch/pytorch/actions/runs/15033800672/job/42251708841

```
#43 57.27 The conflict is caused by:
#43 57.27     The user requested torch
#43 57.27     torchvision 0.22.0.dev20250226+cu124 depends on torch==2.7.0.dev20250226
#43 57.27 
#43 57.27 To fix this you could try to:
#43 57.27 1. loosen the range of package versions you've specified
#43 57.27 2. remove package versions to allow pip to attempt to solve the dependency conflict
#43 57.27 
#43 57.27 
#43 ERROR: process ""/bin/sh -c if [ -n \""${INDUCTOR_BENCHMARKS}\"" ]; then bash ./install_inductor_benchmark_deps.sh; fi"" did not complete successfully: exit code: 1
------
 > [stage-0 35/72] RUN if [ -n ""yes"" ]; then bash ./install_inductor_benchmark_deps.sh; fi:
57.27 
57.27 The conflict is caused by:
57.27     The user requested torch
57.27     torchvision 0.22.0.dev20250226+cu124 depends on torch==2.7.0.dev20250226
57.27 
57.27 To fix this you could try to:
57.27 1. loosen the range of package versions you've specified
57.27 2. remove package versions to allow pip to attempt to solve the dependency conflict
57.27 
57.27 
------
Dockerfile:90
--------------------
  88 |     COPY ci_commit_pins/huggingface.txt huggingface.txt
  89 |     COPY ci_commit_pins/timm.txt timm.txt
  90 | >>> RUN if [ -n ""${INDUCTOR_BENCHMARKS}"" ]; then bash ./install_inductor_benchmark_deps.sh; fi
  91 |     RUN rm install_inductor_benchmark_deps.sh common_utils.sh timm.txt huggingface.txt
  92 |     
--------------------
ERROR: failed to solve: process ""/bin/sh -c if [ -n \""${INDUCTOR_BENCHMARKS}\"" ]; then bash ./install_inductor_benchmark_deps.sh; fi"" did not complete successfully: exit code: 1
```


",2025-05-15 18:57:56+00:00,2025-05-15 20:12:02+00:00,2025-05-15 20:12:02+00:00,0,7,1,1,1,0
pytorch/pytorch,153641,[FlexAttention] explicilty create grad_q w/ strides,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #152641

Fixes: #147463


There is a mismatch between inductor's lowering for empty_like and it does not match the behavior of eager. The strides do not match preserve format

https://github.com/pytorch/pytorch/issues/144699

cc @msaroufim @jerryzh168 @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @eellison 

",2025-05-15 18:32:07+00:00,2025-05-21 16:43:38+00:00,2025-05-21 16:43:38+00:00,11,4,2,1,1,0
pytorch/pytorch,153639,[Release-Only] Make pull linux-jammy-py3.9-gcc11 green,atalman,closed,True,"Adjust timeout, hopefully should make this signal green on release:

<img width=""258"" alt=""Screenshot 2025-05-15 at 11 18 16 AM"" src=""https://github.com/user-attachments/assets/fd4980ff-9640-4653-8516-612d4e032250"" />


Failure: https://github.com/pytorch/pytorch/actions/runs/15033800662/job/42260580888
```
Error: The action 'Test' has timed out after 210 minutes.
```
",2025-05-15 18:19:07+00:00,2025-05-20 14:57:44+00:00,2025-05-20 14:57:44+00:00,1,0,1,1,4,0
pytorch/pytorch,153612,Return ConstantVariable(None) from WithExitFunctionVariable.exit to prevent NoneType crash inside autocast exception path,wdziurdz,closed,True,"Cherry Pick of https://github.com/pytorch/pytorch/pull/152503
Related to: https://github.com/pytorch/pytorch/issues/152012

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames",2025-05-15 11:14:17+00:00,2025-05-21 16:53:14+00:00,2025-05-21 16:53:14+00:00,23,0,2,1,1,0
pytorch/pytorch,153609,Fix missing module import graph_break_hints,wdziurdz,closed,True,"Fixes a missing import in this cherry-pick: https://github.com/pytorch/pytorch/pull/153533


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames",2025-05-15 10:26:21+00:00,2025-05-21 16:49:07+00:00,2025-05-21 16:49:07+00:00,1,1,1,1,4,0
pytorch/pytorch,153581,Fix license check for setuptools>=77,pytorchbot,closed,True,"Fixes #151157

See issue for more information

I see following in the whls:
``
 Generator: setuptools (78.1.1)
``

Error:
https://github.com/pytorch/pytorch/actions/runs/15028812845/job/42240979719#step:22:2285
```
FAILED [0.0010s] test_license.py::TestLicense::test_distinfo_license - FileNotFoundError: [Errno 2] No such file or directory: '/opt/conda/envs/py_3.10/lib/python3.10/site-packages/torch-2.7.1a0+git378a55c.dist-info/LICENSE'
```
",2025-05-15 00:11:41+00:00,2025-05-15 00:26:11+00:00,2025-05-15 00:26:11+00:00,5,1,1,1,1,0
pytorch/pytorch,153554,[release only] Bump triton version to 3.3.1,atalman,closed,True,"Build triton 3.3.1 
Please see https://github.com/triton-lang/triton/issues/6805 for the cherry-picks included
",2025-05-14 17:12:44+00:00,2025-05-14 18:02:55+00:00,2025-05-14 18:02:54+00:00,1,1,1,1,1,0
pytorch/pytorch,153533,[dynamo] replace `unimplemented` with `unimplemented_v2` in `variables/functions.py`,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #151278
* __->__ #151277

This addresses part of #147913.

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames",2025-05-14 11:45:17+00:00,2025-05-22 12:01:32+00:00,2025-05-22 12:01:32+00:00,60,37,2,2,6,0
pytorch/pytorch,153518,[CD] Fix the libgomp twice load issue (#150084),chuanqi129,closed,True,Fixes #149422,2025-05-14 05:35:46+00:00,2025-05-20 16:14:00+00:00,2025-05-20 16:14:00+00:00,81,2,3,1,5,0
pytorch/pytorch,153421,Make numpy check optional,pytorchbot,closed,True,"We may want to skip numpy smoke tests. Hence making it optional
",2025-05-12 22:34:13+00:00,2025-05-14 18:53:16+00:00,2025-05-14 18:53:16+00:00,7,3,1,1,1,0
pytorch/pytorch,153390,"Revert ""Cleanup VS 2019 refs in pytorch (#145863)"" (#152613)",xuhancn,closed,True,"This reverts commit b45e6fa707ced2adb68eaf1a2c1ccb389a6283d7.

revert PRs:
https://github.com/pytorch/pytorch/pull/145863
https://github.com/pytorch/pytorch/pull/145319

Pull Request resolved: https://github.com/pytorch/pytorch/pull/152613
Approved by: https://github.com/atalman, https://github.com/malfet

Fixes #152385


cc @peterjc123 @mszhanyi @skyline75489 @nbcsm @iremyux @Blackhex @jgong5 @mingfeima @XiaobingSuper @sanchitintel @ashokei @jingxu10 @jerryzh168",2025-05-12 17:39:15+00:00,2025-05-14 18:55:58+00:00,2025-05-14 18:55:58+00:00,68,4,7,1,2,0
pytorch/pytorch,153345,Add device guard for xpu conv on multi device,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #153067

# Motivation
fixes https://github.com/pytorch/pytorch/issues/153022
The root cause is that the XPU backend registers the convolution op using `m.impl`, which bypasses the device guard logic typically added by the code generation system. This can lead to unexpected behavior if the current device isn't explicitly set.

# Additional Context
run the following script
```python
import torch
import torchvision.models as models

torch.manual_seed(0)

model = models.resnet50(weights=""ResNet50_Weights.DEFAULT"")
model.eval()
data = torch.rand(1, 3, 224, 224)

device = torch.device('xpu:1')  # 'xpu:0'
model = model.to(device=device, dtype=torch.float16)
data = data.to(device, dtype=torch.float16)


with torch.no_grad():
    ret = model(data)
    print(ret)

print(""Execution finished"")
```
The output is 
```bash
         -9.2102e-02, -7.7588e-01, -1.4111e+00, -9.2383e-01,  6.4551e-01,
         -6.0730e-03, -7.8271e-01, -1.1904e+00, -4.1602e-01,  3.2715e-02,
         -4.9854e-01, -6.3623e-01, -8.5107e-01, -6.8555e-01, -9.4434e-01,
         -8.8672e-01, -6.7969e-01, -6.9824e-01, -2.8882e-01,  2.0312e+00]],
       device='xpu:1', dtype=torch.float16)
Execution finished

```

cc @jgong5 @mingfeima @XiaobingSuper @sanchitintel @ashokei @jingxu10 @jerryzh168",2025-05-11 15:23:16+00:00,2025-05-14 18:23:15+00:00,2025-05-14 18:23:15+00:00,35,0,2,1,1,0
pytorch/pytorch,153304,Mark auto_functionalized HOPs as cacheable (#151194),zou3519,closed,True,"Fixes #151188

Test Plan:
- new tests


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov",2025-05-10 01:23:24+00:00,2025-05-20 14:55:33+00:00,2025-05-20 14:55:33+00:00,51,2,2,1,1,0
pytorch/pytorch,153218,Only print dde partial fx graph for export,StrongerXi,closed,True,"Get #149831 into 2.7.1


cc @ezyang @SherlockNoMad @EikanWang @jgong5 @wenzhe-nrv @voznesenskym @penguinwu @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @jiayisunx @chenyang78 @kadeng @chauhang @amjames",2025-05-09 00:05:41+00:00,2025-05-14 18:57:17+00:00,2025-05-14 18:57:17+00:00,46,17,4,2,1,0
pytorch/pytorch,153168,[ONNX] Update decomposition logic to loop over onnx registry,pytorchbot,closed,True,"Fixes #150367 

This PR makes decomposition table from onnx registry, which includes registered ops not only ATen and prim. This will help to keep the custom ops that are specified in the custom_translation table from decomposition during ONNX export.",2025-05-08 17:12:42+00:00,2025-05-20 14:53:25+00:00,2025-05-20 14:53:25+00:00,56,16,2,2,4,0
pytorch/pytorch,153104,[FlexAttention] Remove Old Constraint on lastdim strides,drisspg,closed,True,"https://github.com/pytorch/pytorch/pull/151959

Cherry pick

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov",2025-05-07 22:12:02+00:00,2025-05-15 16:34:18+00:00,2025-05-15 16:34:18+00:00,80,11,2,1,1,0
pytorch/pytorch,153098,[Cherry-pick] Fix copysign + scalar correctness issue,malfet,closed,True,"Which consists of three cherry-picks:
- https://github.com/pytorch/pytorch/pull/150377 (CI only change, skips tests that makes CI flaky)
- https://github.com/pytorch/pytorch/pull/152997
- https://github.com/pytorch/pytorch/pull/152510 (only partially, as code path are quite divergent between 2.7 and trunk)
",2025-05-07 21:15:30+00:00,2025-05-09 21:54:04+00:00,2025-05-09 21:54:04+00:00,21,0,3,3,1,0
pytorch/pytorch,153093,[vec128] Fix fmsub NEON defintion,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #152075

As reported in https://github.com/pytorch/pytorch/issues/149292, according to manual, `vfmsq_f32` implements `c - a * b` rather than `a * b - c`, so it's call must be prefixed with `vnegq_f32`

Also, adjust the tests to use OpMath for FMA computation to avoid accuracy error accumulation due to non-fused multiply-and-add over lower precision dtypes

Note that `Vectorized::fmsub` is not currently instantiated anywhere, so it could safely remain broken

TODO:
 - Enable C++ testing on MacOS and/or aarch64 platforms (right now Mac tests are build without C++ tests)

Fixes https://github.com/pytorch/pytorch/issues/149292


cc @jgong5 @mingfeima @XiaobingSuper @sanchitintel @ashokei @jingxu10 @jerryzh168",2025-05-07 20:06:25+00:00,2025-05-07 22:05:06+00:00,2025-05-07 22:05:06+00:00,18,6,3,1,1,0
pytorch/pytorch,153092,[MKLDNN] Check that strides are positive,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #151848

For pooling ops. Prevents division-by-zero when argument is wrong

Fixes https://github.com/pytorch/pytorch/issues/149274

cc @jgong5 @mingfeima @XiaobingSuper @sanchitintel @ashokei @jingxu10 @jerryzh168 @gujinghui @PenghuiCheng @jianyuh @min-jean-cho @yanbing-j @Guobing-Chen @Xia-Weiwen @snadampal",2025-05-07 19:59:23+00:00,2025-05-07 23:45:26+00:00,2025-05-07 23:45:26+00:00,7,0,2,1,1,0
pytorch/pytorch,153091,Fix tensorpipe compilation with clang-17,pytorchbot,closed,True,"By suppressing `missing-template-arg-list-after-template-kw` warning, which seems to be required to compile Google's libnop, which is in a semi-abandoned state now
```
In file included from /Users/malfet/git/pytorch/pytorch/third_party/tensorpipe/third_party/libnop/include/nop/base/variant.h:21:
/Users/malfet/git/pytorch/pytorch/third_party/tensorpipe/third_party/libnop/include/nop/types/variant.h:241:30: error: a template argument list is expected after a name prefixed by the template keyword [-Wmissing-template-arg-list-after-template-kw]
  241 |     index_ = value_.template Construct(std::forward<Args>(args)...);
      |                              ^
/Users/malfet/git/pytorch/pytorch/third_party/tensorpipe/third_party/libnop/include/nop/types/variant.h:258:26: error: a template argument list is expected after a name prefixed by the template keyword [-Wmissing-template-arg-list-after-template-kw]
  258 |     if (!value_.template Assign(TypeTag<T>{}, index_, std::forward<U>(value))) {
      |                          ^
/Users/malfet/git/pytorch/pytorch/third_party/tensorpipe/third_party/libnop/include/nop/types/variant.h:265:26: error: a template argument list is expected after a name prefixed by the template keyword [-Wmissing-template-arg-list-after-template-kw]
  265 |     if (!value_.template Assign(index_, std::forward<T>(value))) {
      |                          ^
3 errors generated.
```

Fixes https://github.com/pytorch/pytorch/issues/151316
",2025-05-07 19:57:42+00:00,2025-05-07 21:07:42+00:00,2025-05-07 21:07:42+00:00,3,0,1,1,1,0
pytorch/pytorch,153089,[Cherry Pick] Remove cuda dependencies from non cuda buids #152333,atalman,closed,True,"Cherry Pick of https://github.com/pytorch/pytorch/pull/152333
Related to: https://github.com/pytorch/pytorch/issues/152121
",2025-05-07 19:35:21+00:00,2025-05-07 21:06:04+00:00,2025-05-07 21:06:04+00:00,0,44,6,3,1,0
pytorch/pytorch,153080,[BE] Move all lint runner to 24.04,malfet,closed,True,"As Ubuntu-20 reached EOL on Apr 1st, see https://github.com/actions/runner-images/issues/11101
This forces older python version to be 3.8
Delete all linux-20.04 runners from the lintrunner.yml
Cherry-pick of  https://github.com/pytorch/pytorch/pull/150427 into release/2.7 branch

(cherry picked from commit 48af2cdd270c275acccc4a94b04e4ccdb64d557a)

",2025-05-07 18:34:42+00:00,2025-05-07 20:38:42+00:00,2025-05-07 20:38:42+00:00,8,8,5,2,1,0
pytorch/pytorch,152967,[ATen][CUDA] Optimize 128 bit vectorization,pytorchbot,closed,True,"Fixes #147376.
As per request: https://github.com/pytorch/pytorch/pull/145746#pullrequestreview-2642118301
This PR omits sm80 or older of using vec8 kernels due to long compilation and large binary size.

cc @ptrblck @msaroufim @eqy @jerryzh168 @manuelcandales @SherlockNoMad @angelayi",2025-05-06 18:22:16+00:00,2025-05-07 18:09:39+00:00,2025-05-07 18:09:39+00:00,69,4,1,1,3,0
pytorch/pytorch,152834,[c10d] Fix extra CUDA context created by barrier,kwen2501,closed,True,"Fixes #149119.

In ProcessGroup.hpp, we create a dummy tensor for dispatching. This requires a correct device index. This PR uses `device_id` given by user when calling `init_process_group`.

This PR also uses `torch._C._get_accelerator()` to determine the device type.

ghstack-source-id: 96c32b9565794d995c26bd1794856d1ef7961652
Pull Request resolved: https://github.com/pytorch/pytorch/pull/149144

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k",2025-05-05 16:24:51+00:00,2025-05-27 22:41:02+00:00,2025-05-27 22:41:02+00:00,23,21,2,1,1,4
pytorch/pytorch,152774,[dynamo][super variable] Fix bug to use correct source,anijain2305,closed,True,"Fixes #ISSUE_NUMBER


cc @jeffdaily @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang @naromero77amd @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames",2025-05-04 05:02:28+00:00,2025-05-06 18:25:49+00:00,2025-05-06 18:25:49+00:00,174,29,17,1,1,0
pytorch/pytorch,152768,[cudagraphs] Fix issue in collecting static_input_idxs,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #152287

related to https://github.com/pytorch/pytorch/issues/152275

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov",2025-05-04 00:44:52+00:00,2025-05-06 18:13:33+00:00,2025-05-06 18:13:33+00:00,91,13,6,1,1,0
